type,vertex1,vertex2,intensity, probability
1,348,348,1,0.8
1,348,349,1,0.8
1,349,347,1,0.8
1,349,348,1,0.8
1,349,349,1,0.8
1,347,348,1,0.8
1,347,349,1,0.8
1,348,349,1,0.8
1,350,351,0.25,0.8
1,350,352,0.25,0.8
1,350,350,0.25,0.8
1,350,351,0.25,0.8
1,350,352,0.25,0.8
1,351,352,0.25,0.8
1,351,350,0.25,0.8
1,351,351,0.25,0.8
1,351,352,0.25,0.8
1,352,350,0.25,0.8
1,352,351,0.25,0.8
1,352,352,0.25,0.8
1,350,351,0.25,0.8
1,350,352,0.25,0.8
1,351,352,0.25,0.8
1,353,354,0.5,0.8
1,353,355,0.5,0.8
1,353,353,0.25,0.8
1,353,354,0.5,0.8
1,353,355,0.5,0.8
1,354,355,1,0.8
1,354,353,0.5,0.8
1,354,354,1,0.8
1,354,355,1,0.8
1,355,353,0.5,0.8
1,355,354,1,0.8
1,355,355,1,0.8
1,353,354,0.5,0.8
1,353,355,0.5,0.8
1,354,355,1,0.8
1,356,357,0.5,0.8
1,356,358,1,0.8
1,356,356,1,0.8
1,356,357,0.5,0.8
1,356,358,1,0.8
1,357,358,0.5,0.8
1,357,356,0.5,0.8
1,357,357,0.25,0.8
1,357,358,0.5,0.8
1,358,356,1,0.8
1,358,357,0.5,0.8
1,358,358,1,0.8
1,356,357,0.5,0.8
1,356,358,1,0.8
1,357,358,0.5,0.8
1,359,360,0.25,0.8
1,359,361,0.5,0.8
1,359,359,0.25,0.8
1,359,360,0.25,0.8
1,359,361,0.5,0.8
1,360,361,0.5,0.8
1,360,359,0.25,0.8
1,360,360,0.25,0.8
1,360,361,0.5,0.8
1,361,359,0.5,0.8
1,361,360,0.5,0.8
1,361,361,1,0.8
1,359,360,0.25,0.8
1,359,361,0.5,0.8
1,360,361,0.5,0.8
1,362,363,0.25,0.8
1,362,364,0.5,0.8
1,362,362,0.25,0.8
1,362,363,0.25,0.8
1,362,364,0.5,0.8
1,363,364,0.5,0.8
1,363,362,0.25,0.8
1,363,363,0.25,0.8
1,363,364,0.5,0.8
1,364,362,0.5,0.8
1,364,363,0.5,0.8
1,364,364,1,0.8
1,362,363,0.25,0.8
1,362,364,0.5,0.8
1,363,364,0.5,0.8
1,365,366,0.25,0.8
1,365,367,0.5,0.8
1,365,365,0.25,0.8
1,365,366,0.25,0.8
1,365,367,0.5,0.8
1,366,367,0.5,0.8
1,366,365,0.25,0.8
1,366,366,0.25,0.8
1,366,367,0.5,0.8
1,367,365,0.5,0.8
1,367,366,0.5,0.8
1,367,367,1,0.8
1,365,366,0.25,0.8
1,365,367,0.5,0.8
1,366,367,0.5,0.8
1,368,369,0.25,0.8
1,368,370,0.5,0.8
1,368,368,0.25,0.8
1,368,369,0.25,0.8
1,368,370,0.5,0.8
1,369,370,0.5,0.8
1,369,368,0.25,0.8
1,369,369,0.25,0.8
1,369,370,0.5,0.8
1,370,368,0.5,0.8
1,370,369,0.5,0.8
1,370,370,1,0.8
1,368,369,0.25,0.8
1,368,370,0.5,0.8
1,369,370,0.5,0.8
1,371,372,0.5,0.8
1,371,373,0.5,0.8
1,371,371,1,0.8
1,371,372,0.5,0.8
1,371,373,0.5,0.8
1,372,373,0.25,0.8
1,372,371,0.5,0.8
1,372,372,0.25,0.8
1,372,373,0.25,0.8
1,373,371,0.5,0.8
1,373,372,0.25,0.8
1,373,373,0.25,0.8
1,371,372,0.5,0.8
1,371,373,0.5,0.8
1,372,373,0.25,0.8
1,374,375,0.25,0.8
1,374,376,0.25,0.8
1,374,374,0.25,0.8
1,374,375,0.25,0.8
1,374,376,0.25,0.8
1,375,376,0.25,0.8
1,375,374,0.25,0.8
1,375,375,0.25,0.8
1,375,376,0.25,0.8
1,376,374,0.25,0.8
1,376,375,0.25,0.8
1,376,376,0.25,0.8
1,374,375,0.25,0.8
1,374,376,0.25,0.8
1,375,376,0.25,0.8
1,377,378,0.5,0.8
1,377,379,1,0.8
1,377,377,1,0.8
1,377,378,0.5,0.8
1,377,379,1,0.8
1,378,379,0.5,0.8
1,378,377,0.5,0.8
1,378,378,0.25,0.8
1,378,379,0.5,0.8
1,379,377,1,0.8
1,379,378,0.5,0.8
1,379,379,1,0.8
1,377,378,0.5,0.8
1,377,379,1,0.8
1,378,379,0.5,0.8
1,380,381,0.5,0.8
1,380,382,0.5,0.8
1,380,380,0.25,0.8
1,380,381,0.5,0.8
1,380,382,0.5,0.8
1,381,382,1,0.8
1,381,380,0.5,0.8
1,381,381,1,0.8
1,381,382,1,0.8
1,382,380,0.5,0.8
1,382,381,1,0.8
1,382,382,1,0.8
1,380,381,0.5,0.8
1,380,382,0.5,0.8
1,381,382,1,0.8
1,383,384,0.5,0.8
1,383,385,0.25,0.8
1,383,383,0.25,0.8
1,383,384,0.5,0.8
1,383,385,0.25,0.8
1,384,385,0.5,0.8
1,384,383,0.5,0.8
1,384,384,1,0.8
1,384,385,0.5,0.8
1,385,383,0.25,0.8
1,385,384,0.5,0.8
1,385,385,0.25,0.8
1,383,384,0.5,0.8
1,383,385,0.25,0.8
1,384,385,0.5,0.8
1,386,387,1,0.8
1,386,388,1,0.8
1,386,386,1,0.8
1,386,387,1,0.8
1,386,388,1,0.8
1,387,388,1,0.8
1,387,386,1,0.8
1,387,387,1,0.8
1,387,388,1,0.8
1,388,386,1,0.8
1,388,387,1,0.8
1,388,388,1,0.8
1,386,387,1,0.8
1,386,388,1,0.8
1,387,388,1,0.8
1,389,390,1,0.8
1,389,391,1,0.8
1,389,389,1,0.8
1,389,390,1,0.8
1,389,391,1,0.8
1,390,391,1,0.8
1,390,389,1,0.8
1,390,390,1,0.8
1,390,391,1,0.8
1,391,389,1,0.8
1,391,390,1,0.8
1,391,391,1,0.8
1,389,390,1,0.8
1,389,391,1,0.8
1,390,391,1,0.8
1,392,393,0.5,0.8
1,392,394,0.5,0.8
1,392,392,1,0.8
1,392,393,0.5,0.8
1,392,394,0.5,0.8
1,393,394,0.25,0.8
1,393,392,0.5,0.8
1,393,393,0.25,0.8
1,393,394,0.25,0.8
1,394,392,0.5,0.8
1,394,393,0.25,0.8
1,394,394,0.25,0.8
1,392,393,0.5,0.8
1,392,394,0.5,0.8
1,393,394,0.25,0.8
1,395,396,0.25,0.8
1,395,397,0.5,0.8
1,395,395,0.25,0.8
1,395,396,0.25,0.8
1,395,397,0.5,0.8
1,396,397,0.5,0.8
1,396,395,0.25,0.8
1,396,396,0.25,0.8
1,396,397,0.5,0.8
1,397,395,0.5,0.8
1,397,396,0.5,0.8
1,397,397,1,0.8
1,395,396,0.25,0.8
1,395,397,0.5,0.8
1,396,397,0.5,0.8
1,398,399,0.25,0.8
1,398,400,0.5,0.8
1,398,398,0.25,0.8
1,398,399,0.25,0.8
1,398,400,0.5,0.8
1,399,400,0.5,0.8
1,399,398,0.25,0.8
1,399,399,0.25,0.8
1,399,400,0.5,0.8
1,400,398,0.5,0.8
1,400,399,0.5,0.8
1,400,400,1,0.8
1,398,399,0.25,0.8
1,398,400,0.5,0.8
1,399,400,0.5,0.8
1,401,402,1,0.8
1,401,403,1,0.8
1,401,404,0.5,0.8
1,401,401,1,0.8
1,401,402,1,0.8
1,401,403,1,0.8
1,401,404,0.5,0.8
1,402,403,1,0.8
1,402,404,0.5,0.8
1,402,401,1,0.8
1,402,402,1,0.8
1,402,403,1,0.8
1,402,404,0.5,0.8
1,403,404,0.5,0.8
1,403,401,1,0.8
1,403,402,1,0.8
1,403,403,1,0.8
1,403,404,0.5,0.8
1,404,401,0.5,0.8
1,404,402,0.5,0.8
1,404,403,0.5,0.8
1,404,404,0.25,0.8
1,401,402,1,0.8
1,401,403,1,0.8
1,401,404,0.5,0.8
1,402,403,1,0.8
1,402,404,0.5,0.8
1,403,404,0.5,0.8
1,405,406,0.5,0.8
1,405,407,0.25,0.8
1,405,408,0.5,0.8
1,405,405,0.25,0.8
1,405,406,0.5,0.8
1,405,407,0.25,0.8
1,405,408,0.5,0.8
1,406,407,0.5,0.8
1,406,408,1,0.8
1,406,405,0.5,0.8
1,406,406,1,0.8
1,406,407,0.5,0.8
1,406,408,1,0.8
1,407,408,0.5,0.8
1,407,405,0.25,0.8
1,407,406,0.5,0.8
1,407,407,0.25,0.8
1,407,408,0.5,0.8
1,408,405,0.5,0.8
1,408,406,1,0.8
1,408,407,0.5,0.8
1,408,408,1,0.8
1,405,406,0.5,0.8
1,405,407,0.25,0.8
1,405,408,0.5,0.8
1,406,407,0.5,0.8
1,406,408,1,0.8
1,407,408,0.5,0.8
1,409,410,0.5,0.8
1,409,411,1,0.8
1,409,412,0.5,0.8
1,409,409,1,0.8
1,409,410,0.5,0.8
1,409,411,1,0.8
1,409,412,0.5,0.8
1,410,411,0.5,0.8
1,410,412,0.25,0.8
1,410,409,0.5,0.8
1,410,410,0.25,0.8
1,410,411,0.5,0.8
1,410,412,0.25,0.8
1,411,412,0.5,0.8
1,411,409,1,0.8
1,411,410,0.5,0.8
1,411,411,1,0.8
1,411,412,0.5,0.8
1,412,409,0.5,0.8
1,412,410,0.25,0.8
1,412,411,0.5,0.8
1,412,412,0.25,0.8
1,409,410,0.5,0.8
1,409,411,1,0.8
1,409,412,0.5,0.8
1,410,411,0.5,0.8
1,410,412,0.25,0.8
1,411,412,0.5,0.8
1,413,414,1,0.8
1,413,415,1,0.8
1,413,416,1,0.8
1,413,413,1,0.8
1,413,414,1,0.8
1,413,415,1,0.8
1,413,416,1,0.8
1,414,415,1,0.8
1,414,416,1,0.8
1,414,413,1,0.8
1,414,414,1,0.8
1,414,415,1,0.8
1,414,416,1,0.8
1,415,416,1,0.8
1,415,413,1,0.8
1,415,414,1,0.8
1,415,415,1,0.8
1,415,416,1,0.8
1,416,413,1,0.8
1,416,414,1,0.8
1,416,415,1,0.8
1,416,416,1,0.8
1,413,414,1,0.8
1,413,415,1,0.8
1,413,416,1,0.8
1,414,415,1,0.8
1,414,416,1,0.8
1,415,416,1,0.8
1,417,418,0.25,0.8
1,417,419,0.25,0.8
1,417,420,0.25,0.8
1,417,417,0.25,0.8
1,417,418,0.25,0.8
1,417,419,0.25,0.8
1,417,420,0.25,0.8
1,418,419,0.25,0.8
1,418,420,0.25,0.8
1,418,417,0.25,0.8
1,418,418,0.25,0.8
1,418,419,0.25,0.8
1,418,420,0.25,0.8
1,419,420,0.25,0.8
1,419,417,0.25,0.8
1,419,418,0.25,0.8
1,419,419,0.25,0.8
1,419,420,0.25,0.8
1,420,417,0.25,0.8
1,420,418,0.25,0.8
1,420,419,0.25,0.8
1,420,420,0.25,0.8
1,417,418,0.25,0.8
1,417,419,0.25,0.8
1,417,420,0.25,0.8
1,418,419,0.25,0.8
1,418,420,0.25,0.8
1,419,420,0.25,0.8
1,421,422,1,0.8
1,421,423,0.5,0.8
1,421,424,1,0.8
1,421,421,1,0.8
1,421,422,1,0.8
1,421,423,0.5,0.8
1,421,424,1,0.8
1,422,423,0.5,0.8
1,422,424,1,0.8
1,422,421,1,0.8
1,422,422,1,0.8
1,422,423,0.5,0.8
1,422,424,1,0.8
1,423,424,0.5,0.8
1,423,421,0.5,0.8
1,423,422,0.5,0.8
1,423,423,0.25,0.8
1,423,424,0.5,0.8
1,424,421,1,0.8
1,424,422,1,0.8
1,424,423,0.5,0.8
1,424,424,1,0.8
1,421,422,1,0.8
1,421,423,0.5,0.8
1,421,424,1,0.8
1,422,423,0.5,0.8
1,422,424,1,0.8
1,423,424,0.5,0.8
1,425,426,0.5,0.8
1,425,427,0.5,0.8
1,425,428,0.5,0.8
1,425,425,1,0.8
1,425,426,0.5,0.8
1,425,427,0.5,0.8
1,425,428,0.5,0.8
1,426,427,0.25,0.8
1,426,428,0.25,0.8
1,426,425,0.5,0.8
1,426,426,0.25,0.8
1,426,427,0.25,0.8
1,426,428,0.25,0.8
1,427,428,0.25,0.8
1,427,425,0.5,0.8
1,427,426,0.25,0.8
1,427,427,0.25,0.8
1,427,428,0.25,0.8
1,428,425,0.5,0.8
1,428,426,0.25,0.8
1,428,427,0.25,0.8
1,428,428,0.25,0.8
1,425,426,0.5,0.8
1,425,427,0.5,0.8
1,425,428,0.5,0.8
1,426,427,0.25,0.8
1,426,428,0.25,0.8
1,427,428,0.25,0.8
1,429,430,0.5,0.8
1,429,431,0.5,0.8
1,429,432,0.5,0.8
1,429,429,0.25,0.8
1,429,430,0.5,0.8
1,429,431,0.5,0.8
1,429,432,0.5,0.8
1,430,431,1,0.8
1,430,432,1,0.8
1,430,429,0.5,0.8
1,430,430,1,0.8
1,430,431,1,0.8
1,430,432,1,0.8
1,431,432,1,0.8
1,431,429,0.5,0.8
1,431,430,1,0.8
1,431,431,1,0.8
1,431,432,1,0.8
1,432,429,0.5,0.8
1,432,430,1,0.8
1,432,431,1,0.8
1,432,432,1,0.8
1,429,430,0.5,0.8
1,429,431,0.5,0.8
1,429,432,0.5,0.8
1,430,431,1,0.8
1,430,432,1,0.8
1,431,432,1,0.8
1,433,434,0.5,0.8
1,433,435,1,0.8
1,433,436,1,0.8
1,433,433,1,0.8
1,433,434,0.5,0.8
1,433,435,1,0.8
1,433,436,1,0.8
1,434,435,0.5,0.8
1,434,436,0.5,0.8
1,434,433,0.5,0.8
1,434,434,0.25,0.8
1,434,435,0.5,0.8
1,434,436,0.5,0.8
1,435,436,1,0.8
1,435,433,1,0.8
1,435,434,0.5,0.8
1,435,435,1,0.8
1,435,436,1,0.8
1,436,433,1,0.8
1,436,434,0.5,0.8
1,436,435,1,0.8
1,436,436,1,0.8
1,433,434,0.5,0.8
1,433,435,1,0.8
1,433,436,1,0.8
1,434,435,0.5,0.8
1,434,436,0.5,0.8
1,435,436,1,0.8
1,437,438,1,0.8
1,437,439,0.5,0.8
1,437,440,1,0.8
1,437,437,1,0.8
1,437,438,1,0.8
1,437,439,0.5,0.8
1,437,440,1,0.8
1,438,439,0.5,0.8
1,438,440,1,0.8
1,438,437,1,0.8
1,438,438,1,0.8
1,438,439,0.5,0.8
1,438,440,1,0.8
1,439,440,0.5,0.8
1,439,437,0.5,0.8
1,439,438,0.5,0.8
1,439,439,0.25,0.8
1,439,440,0.5,0.8
1,440,437,1,0.8
1,440,438,1,0.8
1,440,439,0.5,0.8
1,440,440,1,0.8
1,437,438,1,0.8
1,437,439,0.5,0.8
1,437,440,1,0.8
1,438,439,0.5,0.8
1,438,440,1,0.8
1,439,440,0.5,0.8
1,441,442,0.5,0.8
1,441,443,1,0.8
1,441,444,0.5,0.8
1,441,441,1,0.8
1,441,442,0.5,0.8
1,441,443,1,0.8
1,441,444,0.5,0.8
1,442,443,0.5,0.8
1,442,444,0.25,0.8
1,442,441,0.5,0.8
1,442,442,0.25,0.8
1,442,443,0.5,0.8
1,442,444,0.25,0.8
1,443,444,0.5,0.8
1,443,441,1,0.8
1,443,442,0.5,0.8
1,443,443,1,0.8
1,443,444,0.5,0.8
1,444,441,0.5,0.8
1,444,442,0.25,0.8
1,444,443,0.5,0.8
1,444,444,0.25,0.8
1,441,442,0.5,0.8
1,441,443,1,0.8
1,441,444,0.5,0.8
1,442,443,0.5,0.8
1,442,444,0.25,0.8
1,443,444,0.5,0.8
1,445,446,0.25,0.8
1,445,447,0.25,0.8
1,445,448,0.5,0.8
1,445,445,0.25,0.8
1,445,446,0.25,0.8
1,445,447,0.25,0.8
1,445,448,0.5,0.8
1,446,447,0.25,0.8
1,446,448,0.5,0.8
1,446,445,0.25,0.8
1,446,446,0.25,0.8
1,446,447,0.25,0.8
1,446,448,0.5,0.8
1,447,448,0.5,0.8
1,447,445,0.25,0.8
1,447,446,0.25,0.8
1,447,447,0.25,0.8
1,447,448,0.5,0.8
1,448,445,0.5,0.8
1,448,446,0.5,0.8
1,448,447,0.5,0.8
1,448,448,1,0.8
1,445,446,0.25,0.8
1,445,447,0.25,0.8
1,445,448,0.5,0.8
1,446,447,0.25,0.8
1,446,448,0.5,0.8
1,447,448,0.5,0.8
1,449,450,0.25,0.8
1,449,451,0.5,0.8
1,449,452,0.5,0.8
1,449,449,0.25,0.8
1,449,450,0.25,0.8
1,449,451,0.5,0.8
1,449,452,0.5,0.8
1,450,451,0.5,0.8
1,450,452,0.5,0.8
1,450,449,0.25,0.8
1,450,450,0.25,0.8
1,450,451,0.5,0.8
1,450,452,0.5,0.8
1,451,452,1,0.8
1,451,449,0.5,0.8
1,451,450,0.5,0.8
1,451,451,1,0.8
1,451,452,1,0.8
1,452,449,0.5,0.8
1,452,450,0.5,0.8
1,452,451,1,0.8
1,452,452,1,0.8
1,449,450,0.25,0.8
1,449,451,0.5,0.8
1,449,452,0.5,0.8
1,450,451,0.5,0.8
1,450,452,0.5,0.8
1,451,452,1,0.8
1,453,454,1,0.8
1,453,455,1,0.8
1,453,456,1,0.8
1,453,453,1,0.8
1,453,454,1,0.8
1,453,455,1,0.8
1,453,456,1,0.8
1,454,455,1,0.8
1,454,456,1,0.8
1,454,453,1,0.8
1,454,454,1,0.8
1,454,455,1,0.8
1,454,456,1,0.8
1,455,456,1,0.8
1,455,453,1,0.8
1,455,454,1,0.8
1,455,455,1,0.8
1,455,456,1,0.8
1,456,453,1,0.8
1,456,454,1,0.8
1,456,455,1,0.8
1,456,456,1,0.8
1,453,454,1,0.8
1,453,455,1,0.8
1,453,456,1,0.8
1,454,455,1,0.8
1,454,456,1,0.8
1,455,456,1,0.8
1,457,458,0.25,0.8
1,457,459,0.25,0.8
1,457,460,0.5,0.8
1,457,457,0.25,0.8
1,457,458,0.25,0.8
1,457,459,0.25,0.8
1,457,460,0.5,0.8
1,458,459,0.25,0.8
1,458,460,0.5,0.8
1,458,457,0.25,0.8
1,458,458,0.25,0.8
1,458,459,0.25,0.8
1,458,460,0.5,0.8
1,459,460,0.5,0.8
1,459,457,0.25,0.8
1,459,458,0.25,0.8
1,459,459,0.25,0.8
1,459,460,0.5,0.8
1,460,457,0.5,0.8
1,460,458,0.5,0.8
1,460,459,0.5,0.8
1,460,460,1,0.8
1,457,458,0.25,0.8
1,457,459,0.25,0.8
1,457,460,0.5,0.8
1,458,459,0.25,0.8
1,458,460,0.5,0.8
1,459,460,0.5,0.8
1,461,462,0.5,0.8
1,461,463,0.5,0.8
1,461,464,0.5,0.8
1,461,461,1,0.8
1,461,462,0.5,0.8
1,461,463,0.5,0.8
1,461,464,0.5,0.8
1,462,463,0.25,0.8
1,462,464,0.25,0.8
1,462,461,0.5,0.8
1,462,462,0.25,0.8
1,462,463,0.25,0.8
1,462,464,0.25,0.8
1,463,464,0.25,0.8
1,463,461,0.5,0.8
1,463,462,0.25,0.8
1,463,463,0.25,0.8
1,463,464,0.25,0.8
1,464,461,0.5,0.8
1,464,462,0.25,0.8
1,464,463,0.25,0.8
1,464,464,0.25,0.8
1,461,462,0.5,0.8
1,461,463,0.5,0.8
1,461,464,0.5,0.8
1,462,463,0.25,0.8
1,462,464,0.25,0.8
1,463,464,0.25,0.8
1,465,466,0.25,0.8
1,465,467,0.25,0.8
1,465,468,0.5,0.8
1,465,465,0.25,0.8
1,465,466,0.25,0.8
1,465,467,0.25,0.8
1,465,468,0.5,0.8
1,466,467,0.25,0.8
1,466,468,0.5,0.8
1,466,465,0.25,0.8
1,466,466,0.25,0.8
1,466,467,0.25,0.8
1,466,468,0.5,0.8
1,467,468,0.5,0.8
1,467,465,0.25,0.8
1,467,466,0.25,0.8
1,467,467,0.25,0.8
1,467,468,0.5,0.8
1,468,465,0.5,0.8
1,468,466,0.5,0.8
1,468,467,0.5,0.8
1,468,468,1,0.8
1,465,466,0.25,0.8
1,465,467,0.25,0.8
1,465,468,0.5,0.8
1,466,467,0.25,0.8
1,466,468,0.5,0.8
1,467,468,0.5,0.8
1,469,470,0.5,0.8
1,469,471,0.5,0.8
1,469,472,0.25,0.8
1,469,469,0.25,0.8
1,469,470,0.5,0.8
1,469,471,0.5,0.8
1,469,472,0.25,0.8
1,470,471,1,0.8
1,470,472,0.5,0.8
1,470,469,0.5,0.8
1,470,470,1,0.8
1,470,471,1,0.8
1,470,472,0.5,0.8
1,471,472,0.5,0.8
1,471,469,0.5,0.8
1,471,470,1,0.8
1,471,471,1,0.8
1,471,472,0.5,0.8
1,472,469,0.25,0.8
1,472,470,0.5,0.8
1,472,471,0.5,0.8
1,472,472,0.25,0.8
1,469,470,0.5,0.8
1,469,471,0.5,0.8
1,469,472,0.25,0.8
1,470,471,1,0.8
1,470,472,0.5,0.8
1,471,472,0.5,0.8
1,473,474,0.5,0.8
1,473,475,0.5,0.8
1,473,476,0.5,0.8
1,473,473,1,0.8
1,473,474,0.5,0.8
1,473,475,0.5,0.8
1,473,476,0.5,0.8
1,474,475,0.25,0.8
1,474,476,0.25,0.8
1,474,473,0.5,0.8
1,474,474,0.25,0.8
1,474,475,0.25,0.8
1,474,476,0.25,0.8
1,475,476,0.25,0.8
1,475,473,0.5,0.8
1,475,474,0.25,0.8
1,475,475,0.25,0.8
1,475,476,0.25,0.8
1,476,473,0.5,0.8
1,476,474,0.25,0.8
1,476,475,0.25,0.8
1,476,476,0.25,0.8
1,473,474,0.5,0.8
1,473,475,0.5,0.8
1,473,476,0.5,0.8
1,474,475,0.25,0.8
1,474,476,0.25,0.8
1,475,476,0.25,0.8
1,477,478,0.25,0.8
1,477,479,0.5,0.8
1,477,480,0.25,0.8
1,477,477,0.25,0.8
1,477,478,0.25,0.8
1,477,479,0.5,0.8
1,477,480,0.25,0.8
1,478,479,0.5,0.8
1,478,480,0.25,0.8
1,478,477,0.25,0.8
1,478,478,0.25,0.8
1,478,479,0.5,0.8
1,478,480,0.25,0.8
1,479,480,0.5,0.8
1,479,477,0.5,0.8
1,479,478,0.5,0.8
1,479,479,1,0.8
1,479,480,0.5,0.8
1,480,477,0.25,0.8
1,480,478,0.25,0.8
1,480,479,0.5,0.8
1,480,480,0.25,0.8
1,477,478,0.25,0.8
1,477,479,0.5,0.8
1,477,480,0.25,0.8
1,478,479,0.5,0.8
1,478,480,0.25,0.8
1,479,480,0.5,0.8
1,481,482,0.5,0.8
1,481,483,1,0.8
1,481,484,1,0.8
1,481,481,1,0.8
1,481,482,0.5,0.8
1,481,483,1,0.8
1,481,484,1,0.8
1,482,483,0.5,0.8
1,482,484,0.5,0.8
1,482,481,0.5,0.8
1,482,482,0.25,0.8
1,482,483,0.5,0.8
1,482,484,0.5,0.8
1,483,484,1,0.8
1,483,481,1,0.8
1,483,482,0.5,0.8
1,483,483,1,0.8
1,483,484,1,0.8
1,484,481,1,0.8
1,484,482,0.5,0.8
1,484,483,1,0.8
1,484,484,1,0.8
1,481,482,0.5,0.8
1,481,483,1,0.8
1,481,484,1,0.8
1,482,483,0.5,0.8
1,482,484,0.5,0.8
1,483,484,1,0.8
1,485,486,1,0.8
1,485,487,1,0.8
1,485,488,1,0.8
1,485,485,1,0.8
1,485,486,1,0.8
1,485,487,1,0.8
1,485,488,1,0.8
1,486,487,1,0.8
1,486,488,1,0.8
1,486,485,1,0.8
1,486,486,1,0.8
1,486,487,1,0.8
1,486,488,1,0.8
1,487,488,1,0.8
1,487,485,1,0.8
1,487,486,1,0.8
1,487,487,1,0.8
1,487,488,1,0.8
1,488,485,1,0.8
1,488,486,1,0.8
1,488,487,1,0.8
1,488,488,1,0.8
1,485,486,1,0.8
1,485,487,1,0.8
1,485,488,1,0.8
1,486,487,1,0.8
1,486,488,1,0.8
1,487,488,1,0.8
1,489,490,0.5,0.8
1,489,491,0.5,0.8
1,489,492,0.25,0.8
1,489,489,0.25,0.8
1,489,490,0.5,0.8
1,489,491,0.5,0.8
1,489,492,0.25,0.8
1,490,491,1,0.8
1,490,492,0.5,0.8
1,490,489,0.5,0.8
1,490,490,1,0.8
1,490,491,1,0.8
1,490,492,0.5,0.8
1,491,492,0.5,0.8
1,491,489,0.5,0.8
1,491,490,1,0.8
1,491,491,1,0.8
1,491,492,0.5,0.8
1,492,489,0.25,0.8
1,492,490,0.5,0.8
1,492,491,0.5,0.8
1,492,492,0.25,0.8
1,489,490,0.5,0.8
1,489,491,0.5,0.8
1,489,492,0.25,0.8
1,490,491,1,0.8
1,490,492,0.5,0.8
1,491,492,0.5,0.8
1,493,494,0.25,0.8
1,493,495,0.25,0.8
1,493,496,0.25,0.8
1,493,493,0.25,0.8
1,493,494,0.25,0.8
1,493,495,0.25,0.8
1,493,496,0.25,0.8
1,494,495,0.25,0.8
1,494,496,0.25,0.8
1,494,493,0.25,0.8
1,494,494,0.25,0.8
1,494,495,0.25,0.8
1,494,496,0.25,0.8
1,495,496,0.25,0.8
1,495,493,0.25,0.8
1,495,494,0.25,0.8
1,495,495,0.25,0.8
1,495,496,0.25,0.8
1,496,493,0.25,0.8
1,496,494,0.25,0.8
1,496,495,0.25,0.8
1,496,496,0.25,0.8
1,493,494,0.25,0.8
1,493,495,0.25,0.8
1,493,496,0.25,0.8
1,494,495,0.25,0.8
1,494,496,0.25,0.8
1,495,496,0.25,0.8
1,497,498,1,0.8
1,497,499,1,0.8
1,497,500,1,0.8
1,497,497,1,0.8
1,497,498,1,0.8
1,497,499,1,0.8
1,497,500,1,0.8
1,498,499,1,0.8
1,498,500,1,0.8
1,498,497,1,0.8
1,498,498,1,0.8
1,498,499,1,0.8
1,498,500,1,0.8
1,499,500,1,0.8
1,499,497,1,0.8
1,499,498,1,0.8
1,499,499,1,0.8
1,499,500,1,0.8
1,500,497,1,0.8
1,500,498,1,0.8
1,500,499,1,0.8
1,500,500,1,0.8
1,497,498,1,0.8
1,497,499,1,0.8
1,497,500,1,0.8
1,498,499,1,0.8
1,498,500,1,0.8
1,499,500,1,0.8
1,501,502,0.5,0.8
1,501,503,0.5,0.8
1,501,504,0.5,0.8
1,501,501,0.25,0.8
1,501,502,0.5,0.8
1,501,503,0.5,0.8
1,501,504,0.5,0.8
1,502,503,1,0.8
1,502,504,1,0.8
1,502,501,0.5,0.8
1,502,502,1,0.8
1,502,503,1,0.8
1,502,504,1,0.8
1,503,504,1,0.8
1,503,501,0.5,0.8
1,503,502,1,0.8
1,503,503,1,0.8
1,503,504,1,0.8
1,504,501,0.5,0.8
1,504,502,1,0.8
1,504,503,1,0.8
1,504,504,1,0.8
1,501,502,0.5,0.8
1,501,503,0.5,0.8
1,501,504,0.5,0.8
1,502,503,1,0.8
1,502,504,1,0.8
1,503,504,1,0.8
1,505,506,1,0.8
1,505,507,0.5,0.8
1,505,508,0.5,0.8
1,505,505,1,0.8
1,505,506,1,0.8
1,505,507,0.5,0.8
1,505,508,0.5,0.8
1,506,507,0.5,0.8
1,506,508,0.5,0.8
1,506,505,1,0.8
1,506,506,1,0.8
1,506,507,0.5,0.8
1,506,508,0.5,0.8
1,507,508,0.25,0.8
1,507,505,0.5,0.8
1,507,506,0.5,0.8
1,507,507,0.25,0.8
1,507,508,0.25,0.8
1,508,505,0.5,0.8
1,508,506,0.5,0.8
1,508,507,0.25,0.8
1,508,508,0.25,0.8
1,505,506,1,0.8
1,505,507,0.5,0.8
1,505,508,0.5,0.8
1,506,507,0.5,0.8
1,506,508,0.5,0.8
1,507,508,0.25,0.8
1,509,510,1,0.8
1,509,511,1,0.8
1,509,512,0.5,0.8
1,509,509,1,0.8
1,509,510,1,0.8
1,509,511,1,0.8
1,509,512,0.5,0.8
1,510,511,1,0.8
1,510,512,0.5,0.8
1,510,509,1,0.8
1,510,510,1,0.8
1,510,511,1,0.8
1,510,512,0.5,0.8
1,511,512,0.5,0.8
1,511,509,1,0.8
1,511,510,1,0.8
1,511,511,1,0.8
1,511,512,0.5,0.8
1,512,509,0.5,0.8
1,512,510,0.5,0.8
1,512,511,0.5,0.8
1,512,512,0.25,0.8
1,509,510,1,0.8
1,509,511,1,0.8
1,509,512,0.5,0.8
1,510,511,1,0.8
1,510,512,0.5,0.8
1,511,512,0.5,0.8
1,513,514,0.5,0.8
