layer,sublayer,vertex1,vertex2, probability, intensity
2,-1,31362,32459,0.5,0.0815941
2,-1,31362,32461,0.5,0.0815941
2,-1,31363,32459,0.5,0.0815941
2,-1,31363,32461,0.5,0.0815941
2,-1,33104,33679,0.5,0.0815941
2,-1,33409,33640,0.5,0.0815941
2,-1,34374,32833,0.5,0.0815941
2,-1,34374,32834,0.5,0.0815941
2,-1,34374,32840,0.5,0.0815941
2,-1,30835,31110,0.5,0.0815941
2,-1,30835,32510,0.5,0.0815941
2,-1,31110,32510,0.5,0.0815941
2,-1,32874,29567,0.5,0.0815941
2,-1,32875,29567,0.5,0.0815941
2,-1,35021,30949,0.5,0.0815941
2,-1,35021,34453,0.5,0.0815941
2,-1,30949,34453,0.5,0.0815941
2,-1,32112,31547,0.5,0.0815941
2,-1,32112,31548,0.5,0.0815941
2,-1,32113,31547,0.5,0.0815941
2,-1,32113,31548,0.5,0.0815941
2,-1,35051,32386,0.5,0.0815941
2,-1,35051,31971,0.5,0.0815941
2,-1,32386,31971,0.5,0.0815941
2,-1,33841,33282,0.5,0.0815941
2,-1,33842,33282,0.5,0.0815941
2,-1,31072,31956,0.5,0.0815941
2,-1,30446,34115,0.5,0.0815941
2,-1,31298,31984,0.5,0.0815941
2,-1,34676,31841,0.5,0.0815941
2,-1,34677,31841,0.5,0.0815941
2,-1,34541,33507,0.5,0.0815941
2,-1,34542,33507,0.5,0.0815941
2,-1,34544,33507,0.5,0.0815941
2,-1,34827,35714,0.5,0.0815941
2,-1,32860,33905,0.5,0.0815941
2,-1,31933,30658,0.5,0.0815941
2,-1,31934,30658,0.5,0.0815941
2,-1,30934,31866,0.5,0.0815941
2,-1,35448,34532,0.5,0.0815941
2,-1,29855,30223,0.5,0.0815941
2,-1,29855,30225,0.5,0.0815941
2,-1,29855,29633,0.5,0.0815941
2,-1,30223,29633,0.5,0.0815941
2,-1,30225,29633,0.5,0.0815941
2,-1,29616,32307,0.5,0.0815941
2,-1,29616,32310,0.5,0.0815941
2,-1,29896,35318,0.5,0.0815941
2,-1,31277,32743,0.5,0.0815941
2,-1,32203,33822,0.5,0.0815941
2,-1,29982,34094,0.5,0.0815941
2,-1,29983,34094,0.5,0.0815941
2,-1,32290,34465,0.5,0.0815941
2,-1,32290,34466,0.5,0.0815941
2,-1,32055,34988,0.5,0.0815941
2,-1,29836,32396,0.5,0.0815941
2,-1,29836,32398,0.5,0.0815941
2,-1,32074,30576,0.5,0.0815941
2,-1,32074,30577,0.5,0.0815941
2,-1,32075,30576,0.5,0.0815941
2,-1,32075,30577,0.5,0.0815941
2,-1,34140,32149,0.5,0.0815941
2,-1,34143,32149,0.5,0.0815941
2,-1,34371,30430,0.5,0.0815941
2,-1,33480,30395,0.5,0.0815941
2,-1,33480,30301,0.5,0.0815941
2,-1,30395,30301,0.5,0.0815941
2,-1,32363,34756,0.5,0.0815941
2,-1,32363,34757,0.5,0.0815941
2,-1,32367,34756,0.5,0.0815941
2,-1,32367,34757,0.5,0.0815941
2,-1,30157,30386,0.5,0.0815941
2,-1,30158,30386,0.5,0.0815941
2,-1,33445,35612,0.5,0.0815941
2,-1,33003,31833,0.5,0.0815941
2,-1,33003,32320,0.5,0.0815941
2,-1,31833,32320,0.5,0.0815941
2,-1,32230,35049,0.5,0.0815941
2,-1,32230,32820,0.5,0.0815941
2,-1,35049,32820,0.5,0.0815941
2,-1,33746,35233,0.5,0.0815941
2,-1,33746,35234,0.5,0.0815941
2,-1,35319,31484,0.5,0.0815941
2,-1,33455,30072,0.5,0.0815941
2,-1,30411,33521,0.5,0.0815941
2,-1,30467,32224,0.5,0.0815941
2,-1,30468,32224,0.5,0.0815941
2,-1,30467,35067,0.5,0.0815941
2,-1,30468,35067,0.5,0.0815941
2,-1,32224,35067,0.5,0.0815941
2,-1,31992,30154,0.5,0.0815941
2,-1,31993,30154,0.5,0.0815941
2,-1,31054,34560,0.5,0.0815941
2,-1,32160,34990,0.5,0.0815941
2,-1,32161,34990,0.5,0.0815941
2,-1,32456,30165,0.5,0.0815941
2,-1,31549,34266,0.5,0.0815941
2,-1,31549,34377,0.5,0.0815941
2,-1,34266,34377,0.5,0.0815941
2,-1,32472,30701,0.5,0.0815941
2,-1,32472,30702,0.5,0.0815941
2,-1,33610,30989,0.5,0.0815941
2,-1,35574,34520,0.5,0.0815941
2,-1,34378,35027,0.5,0.0815941
2,-1,34378,35028,0.5,0.0815941
2,-1,34378,32013,0.5,0.0815941
2,-1,35027,32013,0.5,0.0815941
2,-1,35028,32013,0.5,0.0815941
2,-1,29724,35150,0.5,0.0815941
2,-1,29724,34247,0.5,0.0815941
2,-1,35150,34247,0.5,0.0815941
2,-1,31894,30957,0.5,0.0815941
2,-1,33915,33939,0.5,0.0815941
2,-1,33915,33940,0.5,0.0815941
2,-1,35626,35131,0.5,0.0815941
2,-1,35626,33334,0.5,0.0815941
2,-1,35131,33334,0.5,0.0815941
2,-1,30694,35345,0.5,0.0815941
2,-1,35647,32877,0.5,0.0815941
2,-1,29986,31306,0.5,0.0815941
2,-1,32092,29734,0.5,0.0815941
2,-1,30500,31526,0.5,0.0815941
2,-1,29877,32987,0.5,0.0815941
2,-1,32155,29694,0.5,0.0815941
2,-1,33865,34740,0.5,0.0815941
2,-1,34126,32757,0.5,0.0815941
2,-1,34128,32757,0.5,0.0815941
2,-1,35395,31555,0.5,0.0815941
2,-1,34606,33433,0.5,0.0815941
2,-1,30397,34514,0.5,0.0815941
2,-1,31590,31714,0.5,0.0815941
2,-1,31476,35444,0.5,0.0815941
2,-1,31478,35444,0.5,0.0815941
2,-1,29949,35468,0.5,0.0815941
2,-1,29949,35469,0.5,0.0815941
2,-1,29950,35468,0.5,0.0815941
2,-1,29950,35469,0.5,0.0815941
2,-1,30926,30718,0.5,0.0815941
2,-1,34564,33122,0.5,0.0815941
2,-1,34564,30221,0.5,0.0815941
2,-1,33122,30221,0.5,0.0815941
2,-1,35121,32270,0.5,0.0815941
2,-1,32236,29599,0.5,0.0815941
2,-1,31326,34015,0.5,0.0815941
2,-1,29895,30041,0.5,0.0815941
2,-1,31724,35112,0.5,0.0815941
2,-1,31725,35112,0.5,0.0815941
2,-1,31727,35112,0.5,0.0815941
2,-1,29808,32793,0.5,0.0815941
2,-1,29810,32793,0.5,0.0815941
2,-1,33394,33594,0.5,0.0815941
2,-1,34925,33020,0.5,0.0815941
2,-1,34925,33021,0.5,0.0815941
2,-1,32983,35350,0.5,0.0815941
2,-1,32983,29790,0.5,0.0815941
2,-1,32983,32189,0.5,0.0815941
2,-1,35350,29790,0.5,0.0815941
2,-1,35350,32189,0.5,0.0815941
2,-1,29790,32189,0.5,0.0815941
2,-1,35549,34328,0.5,0.0815941
2,-1,35089,31371,0.5,0.0815941
2,-1,30019,33496,0.5,0.0815941
2,-1,33435,34350,0.5,0.0815941
2,-1,34605,31890,0.5,0.0815941
2,-1,31264,34733,0.5,0.0815941
2,-1,31264,31651,0.5,0.0815941
2,-1,34733,31651,0.5,0.0815941
2,-1,29728,29611,0.5,0.0815941
2,-1,35084,33271,0.5,0.0815941
2,-1,32250,32287,0.5,0.0815941
2,-1,30086,31428,0.5,0.0815941
2,-1,31295,33902,0.5,0.0815941
2,-1,34966,30603,0.5,0.0815941
2,-1,33172,33040,0.5,0.0815941
2,-1,39041,40263,0.5,0.0815941
2,-1,39044,40263,0.5,0.0815941
2,-1,39045,40263,0.5,0.0815941
2,-1,40223,39151,0.5,0.0815941
2,-1,40223,39154,0.5,0.0815941
2,-1,40224,39151,0.5,0.0815941
2,-1,40224,39154,0.5,0.0815941
2,-1,39053,40442,0.5,0.0815941
2,-1,39054,40442,0.5,0.0815941
2,-1,39100,39562,0.5,0.0815941
2,-1,40279,39221,0.5,0.0815941
2,-1,39846,39654,0.5,0.0815941
2,-1,39846,39658,0.5,0.0815941
2,-1,40651,40641,0.5,0.0815941
2,-1,39990,40461,0.5,0.0815941
2,-1,39990,40670,0.5,0.0815941
2,-1,40461,40670,0.5,0.0815941
2,-1,39917,40087,0.5,0.0815941
2,-1,39939,39585,0.5,0.0815941
2,-1,39939,39589,0.5,0.0815941
2,-1,39174,39839,0.5,0.0815941
2,-1,39176,39839,0.5,0.0815941
2,-1,40129,39047,0.5,0.0815941
2,-1,39315,39745,0.5,0.0815941
2,-1,39315,39746,0.5,0.0815941
2,-1,39091,39023,0.5,0.0815941
2,-1,39093,39023,0.5,0.0815941
2,-1,39094,39023,0.5,0.0815941
2,-1,38889,39859,0.5,0.0815941
2,-1,40090,40308,0.5,0.0815941
2,-1,40091,40308,0.5,0.0815941
2,-1,39628,40541,0.5,0.0815941
2,-1,39628,40542,0.5,0.0815941
2,-1,39628,40544,0.5,0.0815941
2,-1,39628,39817,0.5,0.0815941
2,-1,40541,39817,0.5,0.0815941
2,-1,40542,39817,0.5,0.0815941
2,-1,40544,39817,0.5,0.0815941
2,-1,38958,40419,0.5,0.0815941
2,-1,38960,40419,0.5,0.0815941
2,-1,38958,39676,0.5,0.0815941
2,-1,38960,39676,0.5,0.0815941
2,-1,38958,40701,0.5,0.0815941
2,-1,38958,40705,0.5,0.0815941
2,-1,38960,40701,0.5,0.0815941
2,-1,38960,40705,0.5,0.0815941
2,-1,38958,39736,0.5,0.0815941
2,-1,38960,39736,0.5,0.0815941
2,-1,40419,39676,0.5,0.0815941
2,-1,40419,40701,0.5,0.0815941
2,-1,40419,40705,0.5,0.0815941
2,-1,40419,39736,0.5,0.0815941
2,-1,39676,40701,0.5,0.0815941
2,-1,39676,40705,0.5,0.0815941
2,-1,39676,39736,0.5,0.0815941
2,-1,40701,39736,0.5,0.0815941
2,-1,40705,39736,0.5,0.0815941
2,-1,39965,39397,0.5,0.0815941
2,-1,39965,39852,0.5,0.0815941
2,-1,39965,40112,0.5,0.0815941
2,-1,39397,39852,0.5,0.0815941
2,-1,39397,40112,0.5,0.0815941
2,-1,39852,40112,0.5,0.0815941
2,-1,40722,39809,0.5,0.0815941
2,-1,40722,39810,0.5,0.0815941
2,-1,39347,38926,0.5,0.0815941
2,-1,39350,38926,0.5,0.0815941
2,-1,39309,40275,0.5,0.0815941
2,-1,39704,39764,0.5,0.0815941
2,-1,40574,39416,0.5,0.0815941
2,-1,39377,39691,0.5,0.0815941
2,-1,40013,40505,0.5,0.0815941
2,-1,40549,40626,0.5,0.0815941
2,-1,39387,38871,0.5,0.0815941
2,-1,39678,40326,0.5,0.0815941
2,-1,39678,40328,0.5,0.0815941
2,-1,39544,40571,0.5,0.0815941
2,-1,39495,39958,0.5,0.0815941
2,-1,39495,39959,0.5,0.0815941
2,-1,39495,39960,0.5,0.0815941
2,-1,39497,39958,0.5,0.0815941
2,-1,39497,39959,0.5,0.0815941
2,-1,39497,39960,0.5,0.0815941
2,-1,39592,39370,0.5,0.0815941
2,-1,39436,40165,0.5,0.0815941
2,-1,39436,40167,0.5,0.0815941
2,-1,39120,39088,0.5,0.0815941
2,-1,40583,39242,0.5,0.0815941
2,-1,40440,39608,0.5,0.0815941
2,-1,40219,39380,0.5,0.0815941
2,-1,39177,39976,0.5,0.0815941
2,-1,39177,40099,0.5,0.0815941
2,-1,39976,40099,0.5,0.0815941
2,-1,39246,39498,0.5,0.0815941
2,-1,39358,40596,0.5,0.0815941
2,-1,39855,39131,0.5,0.0815941
2,-1,40094,38891,0.5,0.0815941
2,-1,40095,38891,0.5,0.0815941
2,-1,40094,40083,0.5,0.0815941
2,-1,40094,40084,0.5,0.0815941
2,-1,40094,40085,0.5,0.0815941
2,-1,40095,40083,0.5,0.0815941
2,-1,40095,40084,0.5,0.0815941
2,-1,40095,40085,0.5,0.0815941
2,-1,38891,40083,0.5,0.0815941
2,-1,38891,40084,0.5,0.0815941
2,-1,38891,40085,0.5,0.0815941
2,-1,39536,39534,0.5,0.0815941
2,-1,40136,39213,0.5,0.0815941
2,-1,38864,39296,0.5,0.0815941
2,-1,38864,39297,0.5,0.0815941
2,-1,40156,39326,0.5,0.0815941
2,-1,40156,39996,0.5,0.0815941
2,-1,39326,39996,0.5,0.0815941
2,-1,40185,40679,0.5,0.0815941
2,-1,38941,39508,0.5,0.0815941
2,-1,38941,39833,0.5,0.0815941
2,-1,39508,39833,0.5,0.0815941
2,-1,40489,40342,0.5,0.0815941
2,-1,39482,40620,0.5,0.0815941
2,-1,39482,39598,0.5,0.0815941
2,-1,40620,39598,0.5,0.0815941
2,-1,40479,39564,0.5,0.0815941
2,-1,39439,38952,0.5,0.0815941
2,-1,39190,40484,0.5,0.0815941
2,-1,39190,40485,0.5,0.0815941
2,-1,39191,40484,0.5,0.0815941
2,-1,39191,40485,0.5,0.0815941
2,-1,39193,40484,0.5,0.0815941
2,-1,39193,40485,0.5,0.0815941
2,-1,39737,38904,0.5,0.0815941
2,-1,40567,39530,0.5,0.0815941
2,-1,40570,39530,0.5,0.0815941
2,-1,39878,40697,0.5,0.0815941
2,-1,39878,40698,0.5,0.0815941
2,-1,39878,40699,0.5,0.0815941
2,-1,42185,42815,0.5,0.0815941
2,-1,43708,41865,0.5,0.0815941
2,-1,42944,41693,0.5,0.0815941
2,-1,41935,41932,0.5,0.0815941
2,-1,41281,42914,0.5,0.0815941
2,-1,41283,42914,0.5,0.0815941
2,-1,43055,44179,0.5,0.0815941
2,-1,43055,43502,0.5,0.0815941
2,-1,43055,43016,0.5,0.0815941
2,-1,44179,43502,0.5,0.0815941
2,-1,44179,43016,0.5,0.0815941
2,-1,43502,43016,0.5,0.0815941
2,-1,42057,42404,0.5,0.0815941
2,-1,42596,40850,0.5,0.0815941
2,-1,42599,40850,0.5,0.0815941
2,-1,43285,43344,0.5,0.0815941
2,-1,43842,42863,0.5,0.0815941
2,-1,41057,43535,0.5,0.0815941
2,-1,41057,43537,0.5,0.0815941
2,-1,44216,43158,0.5,0.0815941
2,-1,40746,40844,0.5,0.0815941
2,-1,40746,42065,0.5,0.0815941
2,-1,40746,42069,0.5,0.0815941
2,-1,40844,42065,0.5,0.0815941
2,-1,40844,42069,0.5,0.0815941
2,-1,42748,43680,0.5,0.0815941
2,-1,43663,42474,0.5,0.0815941
2,-1,42160,42459,0.5,0.0815941
2,-1,42984,42253,0.5,0.0815941
2,-1,42986,42253,0.5,0.0815941
2,-1,42987,42253,0.5,0.0815941
2,-1,42984,43381,0.5,0.0815941
2,-1,42986,43381,0.5,0.0815941
2,-1,42987,43381,0.5,0.0815941
2,-1,42253,43381,0.5,0.0815941
2,-1,42084,43896,0.5,0.0815941
2,-1,42086,43896,0.5,0.0815941
2,-1,42084,42926,0.5,0.0815941
2,-1,42086,42926,0.5,0.0815941
2,-1,43896,42926,0.5,0.0815941
2,-1,42663,40849,0.5,0.0815941
2,-1,42663,42152,0.5,0.0815941
2,-1,40849,42152,0.5,0.0815941
2,-1,43113,41901,0.5,0.0815941
2,-1,43116,41901,0.5,0.0815941
2,-1,44175,44213,0.5,0.0815941
2,-1,43033,43672,0.5,0.0815941
2,-1,43832,41154,0.5,0.0815941
2,-1,43832,41156,0.5,0.0815941
2,-1,40889,42249,0.5,0.0815941
2,-1,40891,42249,0.5,0.0815941
2,-1,43802,41930,0.5,0.0815941
2,-1,43802,41931,0.5,0.0815941
2,-1,43353,42921,0.5,0.0815941
2,-1,44042,42214,0.5,0.0815941
2,-1,42435,41378,0.5,0.0815941
2,-1,42848,43484,0.5,0.0815941
2,-1,42848,43486,0.5,0.0815941
2,-1,43161,43668,0.5,0.0815941
2,-1,42412,42406,0.5,0.0815941
2,-1,42709,41681,0.5,0.0815941
2,-1,43278,40951,0.5,0.0815941
2,-1,41363,44170,0.5,0.0815941
2,-1,41363,43280,0.5,0.0815941
2,-1,44170,43280,0.5,0.0815941
2,-1,41475,41289,0.5,0.0815941
2,-1,43965,41980,0.5,0.0815941
2,-1,43965,41981,0.5,0.0815941
2,-1,41713,41828,0.5,0.0815941
2,-1,41713,41829,0.5,0.0815941
2,-1,41714,41828,0.5,0.0815941
2,-1,41714,41829,0.5,0.0815941
2,-1,41715,41828,0.5,0.0815941
2,-1,41715,41829,0.5,0.0815941
2,-1,44103,41648,0.5,0.0815941
2,-1,44086,41400,0.5,0.0815941
2,-1,43722,42653,0.5,0.0815941
2,-1,43722,43345,0.5,0.0815941
2,-1,43722,43346,0.5,0.0815941
2,-1,43722,43640,0.5,0.0815941
2,-1,42653,43345,0.5,0.0815941
2,-1,42653,43346,0.5,0.0815941
2,-1,42653,43640,0.5,0.0815941
2,-1,43345,43640,0.5,0.0815941
2,-1,43346,43640,0.5,0.0815941
2,-1,41182,43995,0.5,0.0815941
2,-1,41182,41547,0.5,0.0815941
2,-1,43995,41547,0.5,0.0815941
2,-1,41769,42166,0.5,0.0815941
2,-1,42965,42881,0.5,0.0815941
2,-1,42965,42883,0.5,0.0815941
2,-1,42967,42881,0.5,0.0815941
2,-1,42967,42883,0.5,0.0815941
2,-1,42373,40902,0.5,0.0815941
2,-1,41327,41989,0.5,0.0815941
2,-1,43450,41440,0.5,0.0815941
2,-1,40742,43787,0.5,0.0815941
2,-1,40742,43788,0.5,0.0815941
2,-1,43575,42478,0.5,0.0815941
2,-1,42199,43358,0.5,0.0815941
2,-1,42199,41887,0.5,0.0815941
2,-1,42199,41888,0.5,0.0815941
2,-1,43358,41887,0.5,0.0815941
2,-1,43358,41888,0.5,0.0815941
2,-1,43757,41292,0.5,0.0815941
2,-1,43757,42765,0.5,0.0815941
2,-1,41292,42765,0.5,0.0815941
2,-1,43355,40987,0.5,0.0815941
2,-1,41737,42502,0.5,0.0815941
2,-1,42172,42417,0.5,0.0815941
2,-1,42174,42417,0.5,0.0815941
2,-1,42812,41858,0.5,0.0815941
2,-1,42374,44113,0.5,0.0815941
2,-1,41973,42296,0.5,0.0815941
2,-1,41663,43120,0.5,0.0815941
2,-1,42326,42076,0.5,0.0815941
2,-1,41827,43716,0.5,0.0815941
2,-1,42026,42542,0.5,0.0815941
2,-1,42026,42543,0.5,0.0815941
2,-1,44247,42129,0.5,0.0815941
2,-1,42770,42743,0.5,0.0815941
2,-1,42795,44118,0.5,0.0815941
2,-1,42797,44118,0.5,0.0815941
2,-1,41968,41483,0.5,0.0815941
2,-1,41968,41484,0.5,0.0815941
2,-1,43866,41199,0.5,0.0815941
2,-1,43868,41199,0.5,0.0815941
2,-1,43866,43529,0.5,0.0815941
2,-1,43868,43529,0.5,0.0815941
2,-1,41199,43529,0.5,0.0815941
2,-1,43815,41788,0.5,0.0815941
2,-1,43815,41789,0.5,0.0815941
2,-1,40980,41544,0.5,0.0815941
2,-1,43823,44142,0.5,0.0815941
2,-1,41102,40975,0.5,0.0815941
2,-1,41104,40975,0.5,0.0815941
2,-1,42345,42175,0.5,0.0815941
2,-1,42325,41196,0.5,0.0815941
2,-1,43470,41073,0.5,0.0815941
2,-1,42309,40894,0.5,0.0815941
2,-1,43858,41063,0.5,0.0815941
2,-1,42237,43233,0.5,0.0815941
2,-1,42239,43233,0.5,0.0815941
2,-1,40773,42616,0.5,0.0815941
2,-1,40773,42619,0.5,0.0815941
2,-1,40745,44154,0.5,0.0815941
2,-1,40745,44155,0.5,0.0815941
2,-1,40745,44157,0.5,0.0815941
2,-1,40745,44158,0.5,0.0815941
2,-1,40745,42015,0.5,0.0815941
2,-1,44154,42015,0.5,0.0815941
2,-1,44155,42015,0.5,0.0815941
2,-1,44157,42015,0.5,0.0815941
2,-1,44158,42015,0.5,0.0815941
2,-1,43925,44081,0.5,0.0815941
2,-1,43925,44082,0.5,0.0815941
2,-1,41128,43325,0.5,0.0815941
2,-1,42133,42896,0.5,0.0815941
2,-1,42133,42109,0.5,0.0815941
2,-1,42896,42109,0.5,0.0815941
2,-1,40878,42381,0.5,0.0815941
2,-1,40878,43101,0.5,0.0815941
2,-1,40878,43102,0.5,0.0815941
2,-1,42381,43101,0.5,0.0815941
2,-1,42381,43102,0.5,0.0815941
2,-1,43087,43442,0.5,0.0815941
2,-1,43087,43444,0.5,0.0815941
2,-1,43087,40990,0.5,0.0815941
2,-1,43442,40990,0.5,0.0815941
2,-1,43444,40990,0.5,0.0815941
2,-1,42969,41978,0.5,0.0815941
2,-1,42972,41978,0.5,0.0815941
2,-1,43193,42126,0.5,0.0815941
2,-1,43181,40871,0.5,0.0815941
2,-1,43410,41412,0.5,0.0815941
2,-1,41350,40821,0.5,0.0815941
2,-1,41351,40821,0.5,0.0815941
2,-1,41540,44000,0.5,0.0815941
2,-1,43874,43153,0.5,0.0815941
2,-1,43874,43154,0.5,0.0815941
2,-1,41912,42189,0.5,0.0815941
2,-1,40769,40758,0.5,0.0815941
2,-1,40769,40831,0.5,0.0815941
2,-1,40769,40832,0.5,0.0815941
2,-1,40758,40831,0.5,0.0815941
2,-1,40758,40832,0.5,0.0815941
2,-1,40776,40753,0.5,0.0815941
2,-1,41253,42392,0.5,0.0815941
2,-1,41253,42393,0.5,0.0815941
2,-1,42080,43677,0.5,0.0815941
2,-1,42080,43129,0.5,0.0815941
2,-1,42080,43130,0.5,0.0815941
2,-1,43677,43129,0.5,0.0815941
2,-1,43677,43130,0.5,0.0815941
2,-1,41872,41773,0.5,0.0815941
2,-1,41872,41775,0.5,0.0815941
2,-1,41872,41777,0.5,0.0815941
2,-1,41953,42040,0.5,0.0815941
2,-1,41953,42043,0.5,0.0815941
2,-1,41953,43229,0.5,0.0815941
2,-1,42040,43229,0.5,0.0815941
2,-1,42043,43229,0.5,0.0815941
2,-1,42490,42524,0.5,0.0815941
2,-1,42490,40867,0.5,0.0815941
2,-1,42524,40867,0.5,0.0815941
2,-1,42409,41248,0.5,0.0815941
2,-1,42411,41248,0.5,0.0815941
2,-1,43244,40799,0.5,0.0815941
2,-1,43245,40799,0.5,0.0815941
2,-1,41065,41779,0.5,0.0815941
2,-1,41067,41779,0.5,0.0815941
2,-1,41069,41779,0.5,0.0815941
2,-1,41071,41779,0.5,0.0815941
2,-1,43489,41406,0.5,0.0815941
2,-1,43044,42117,0.5,0.0815941
2,-1,43045,42117,0.5,0.0815941
2,-1,42538,43127,0.5,0.0815941
2,-1,42538,42114,0.5,0.0815941
2,-1,43127,42114,0.5,0.0815941
2,-1,40965,44229,0.5,0.0815941
2,-1,42667,41173,0.5,0.0815941
2,-1,41886,42304,0.5,0.0815941
2,-1,41886,42306,0.5,0.0815941
2,-1,41886,42307,0.5,0.0815941
2,-1,43865,43144,0.5,0.0815941
2,-1,44292,44466,0.5,0.0815941
2,-1,46396,45731,0.5,0.0815941
2,-1,44750,46413,0.5,0.0815941
2,-1,44750,46414,0.5,0.0815941
2,-1,44571,46518,0.5,0.0815941
2,-1,44572,45327,0.5,0.0815941
2,-1,45042,45100,0.5,0.0815941
2,-1,45043,45100,0.5,0.0815941
2,-1,46019,45298,0.5,0.0815941
2,-1,45196,44651,0.5,0.0815941
2,-1,44969,45814,0.5,0.0815941
2,-1,45155,45724,0.5,0.0815941
2,-1,45156,45724,0.5,0.0815941
2,-1,45158,45724,0.5,0.0815941
2,-1,46139,45495,0.5,0.0815941
2,-1,44799,44539,0.5,0.0815941
2,-1,45863,45064,0.5,0.0815941
2,-1,45863,45067,0.5,0.0815941
2,-1,45864,45064,0.5,0.0815941
2,-1,45864,45067,0.5,0.0815941
2,-1,45866,45064,0.5,0.0815941
2,-1,45866,45067,0.5,0.0815941
2,-1,44962,45000,0.5,0.0815941
2,-1,44962,45001,0.5,0.0815941
2,-1,46521,44975,0.5,0.0815941
2,-1,46458,46002,0.5,0.0815941
2,-1,46279,46106,0.5,0.0815941
2,-1,45107,46451,0.5,0.0815941
2,-1,45860,46126,0.5,0.0815941
2,-1,45109,46365,0.5,0.0815941
2,-1,46124,45481,0.5,0.0815941
2,-1,46124,45482,0.5,0.0815941
2,-1,46124,45468,0.5,0.0815941
2,-1,46124,45470,0.5,0.0815941
2,-1,45481,45468,0.5,0.0815941
2,-1,45481,45470,0.5,0.0815941
2,-1,45482,45468,0.5,0.0815941
2,-1,45482,45470,0.5,0.0815941
2,-1,46445,45026,0.5,0.0815941
2,-1,46447,45026,0.5,0.0815941
2,-1,44550,46059,0.5,0.0815941
2,-1,44550,46060,0.5,0.0815941
2,-1,46312,44772,0.5,0.0815941
2,-1,45164,44753,0.5,0.0815941
2,-1,46317,45563,0.5,0.0815941
2,-1,46317,45170,0.5,0.0815941
2,-1,45563,45170,0.5,0.0815941
2,-1,46424,46113,0.5,0.0815941
2,-1,45889,46257,0.5,0.0815941
2,-1,45891,46257,0.5,0.0815941
2,-1,45892,46257,0.5,0.0815941
2,-1,45681,45773,0.5,0.0815941
2,-1,45681,45774,0.5,0.0815941
2,-1,45681,45333,0.5,0.0815941
2,-1,45773,45333,0.5,0.0815941
2,-1,45774,45333,0.5,0.0815941
2,-1,45265,45921,0.5,0.0815941
2,-1,45265,45922,0.5,0.0815941
2,-1,45265,45484,0.5,0.0815941
2,-1,45265,45485,0.5,0.0815941
2,-1,45921,45484,0.5,0.0815941
2,-1,45921,45485,0.5,0.0815941
2,-1,45922,45484,0.5,0.0815941
2,-1,45922,45485,0.5,0.0815941
2,-1,45410,45871,0.5,0.0815941
2,-1,44618,45247,0.5,0.0815941
2,-1,46545,45321,0.5,0.0815941
2,-1,46545,45132,0.5,0.0815941
2,-1,46545,45133,0.5,0.0815941
2,-1,45321,45132,0.5,0.0815941
2,-1,45321,45133,0.5,0.0815941
2,-1,44741,44614,0.5,0.0815941
2,-1,46543,44589,0.5,0.0815941
2,-1,44691,45433,0.5,0.0815941
2,-1,46416,46288,0.5,0.0815941
2,-1,46416,46292,0.5,0.0815941
2,-1,44815,46007,0.5,0.0815941
2,-1,44516,45136,0.5,0.0815941
2,-1,45225,45277,0.5,0.0815941
2,-1,45237,44474,0.5,0.0815941
2,-1,45237,44853,0.5,0.0815941
2,-1,45237,44854,0.5,0.0815941
2,-1,44474,44853,0.5,0.0815941
2,-1,44474,44854,0.5,0.0815941
2,-1,46099,44805,0.5,0.0815941
2,-1,46099,44806,0.5,0.0815941
2,-1,46403,44934,0.5,0.0815941
2,-1,46403,44936,0.5,0.0815941
2,-1,44721,45705,0.5,0.0815941
2,-1,44723,45705,0.5,0.0815941
2,-1,45465,45925,0.5,0.0815941
2,-1,45465,45926,0.5,0.0815941
2,-1,45465,45927,0.5,0.0815941
2,-1,44801,44862,0.5,0.0815941
2,-1,44803,44862,0.5,0.0815941
2,-1,44801,45232,0.5,0.0815941
2,-1,44803,45232,0.5,0.0815941
2,-1,44862,45232,0.5,0.0815941
2,-1,44744,46040,0.5,0.0815941
2,-1,44744,46042,0.5,0.0815941
2,-1,46524,44677,0.5,0.0815941
2,-1,46524,44679,0.5,0.0815941
2,-1,46526,44677,0.5,0.0815941
2,-1,46526,44679,0.5,0.0815941
2,-1,46527,44677,0.5,0.0815941
2,-1,46527,44679,0.5,0.0815941
2,-1,45223,45253,0.5,0.0815941
2,-1,45223,44795,0.5,0.0815941
2,-1,45253,44795,0.5,0.0815941
2,-1,44585,44976,0.5,0.0815941
2,-1,46320,45552,0.5,0.0815941
2,-1,46321,45552,0.5,0.0815941
2,-1,44904,45191,0.5,0.0815941
2,-1,45571,45624,0.5,0.0815941
2,-1,45571,45625,0.5,0.0815941
2,-1,45572,45624,0.5,0.0815941
2,-1,45572,45625,0.5,0.0815941
2,-1,45571,45148,0.5,0.0815941
2,-1,45572,45148,0.5,0.0815941
2,-1,45571,45280,0.5,0.0815941
2,-1,45571,45281,0.5,0.0815941
2,-1,45572,45280,0.5,0.0815941
2,-1,45572,45281,0.5,0.0815941
2,-1,45624,45148,0.5,0.0815941
2,-1,45625,45148,0.5,0.0815941
2,-1,45624,45280,0.5,0.0815941
2,-1,45624,45281,0.5,0.0815941
2,-1,45625,45280,0.5,0.0815941
2,-1,45625,45281,0.5,0.0815941
2,-1,45148,45280,0.5,0.0815941
